,address,area,balcony,cellar,city,contact_name,district,extra_costs,garden,immo_id,kitchen,lat,lng,media_count,price,private,rooms,sqm,title,url,zip_code
705,Böglstr./Lorenzhagenweg 2,,True,True,München,Dietmar Römer,Perlach,,True,115417296,True,48.08912,11.65822,8,450000.0,True,2.5,62.0,"Gut vermietete EG-2,5-Zimmer-Wohnung mit eigenem Garten in München-Altperlach",https://www.immobilienscout24.de/expose/115417296,81739
706,,,True,True,München (Kreis),Renate Bedurke,Unterhaching,,True,115477150,True,,,20,499000.0,False,3.0,85.0,"SCHMUCKSTÜCK solide renovierte, super geschnittene  3 Zimmer-Dachgeschoß-Wohnung Unterhaching",https://www.immobilienscout24.de/expose/115477150,82008
725,Gautingerstraße 28,,True,True,Starnberg (Kreis),,Gauting,,True,115419685,False,48.0885,11.402519999999999,22,645000.0,False,4.0,106.0,"renovierungsbedürtig, sofort verfügbar, provisionsfrei, TOP-Lage",https://www.immobilienscout24.de/expose/115419685,82131
757,,,True,True,München (Kreis),Ina Gömleksiz,Unterschleißheim,,True,115419147,True,,,9,690000.0,False,3.0,99.36,Schöne 3- Zimmerwohnung über 2 Etagen in ruhiger Lage,https://www.immobilienscout24.de/expose/115419147,85716
775,,,True,True,München (Kreis),Uwe Bialas,Unterschleißheim,,True,115451822,False,,,11,250000.0,False,3.0,77.0,Top gepflegte 3 Zimmer Wohnung -Erbpacht-,https://www.immobilienscout24.de/expose/115451822,85716
776,Carl-von-Linde-Strasse 5,,True,True,München (Kreis),Robert Hoser,Unterschleißheim,,True,115445337,True,48.28875,11.57996,10,280000.0,False,3.0,88.0,Gepflegte sehr preiswerte 3 Zimmerwohnung mit noch 50 Jahren Erbpacht,https://www.immobilienscout24.de/expose/115445337,85716
1,Robert-Koch-Str. 27,,True,True,München (Kreis),Markus Hallmann,Ottobrunn,,False,113182616,False,48.052620000000005,11.660210000000001,9,504900.0,False,2.0,69.81,Großzügige 2-Zimmer-Wohnung in Ottobrunn - Perfekt für Paare!,https://www.immobilienscout24.de/expose/113182616,85521
2,Riegerweg 12,,True,False,München (Kreis),Christian  Matzke,Taufkirchen,,False,115295146,False,48.04675,11.62703,9,699000.0,False,3.0,83.7,Gut geschnittene 3 Zimmer Wohnung,https://www.immobilienscout24.de/expose/115295146,82024
14,,,False,True,München (Kreis),Dieter Stolze,Unterhaching,,False,115041687,True,,,21,555000.0,False,2.5,97.75,Unterhaching: Penthouse mit über 70qm Dachterrasse,https://www.immobilienscout24.de/expose/115041687,82008
23,,,True,True,München (Kreis),Ralph Schäfer,Grünwald,,False,114635713,True,,,30,885000.0,False,4.0,122.5,+++ Stilvolle Wohnung in exklusiver und ruhiger Lage von Grünwald - Stilvoll Wohnen mit Flair  +++,https://www.immobilienscout24.de/expose/114635713,82031
24,,,True,True,München (Kreis),Kerstin Baach-Schäfer,Pullach im Isartal,,False,114450886,True,,,15,885000.0,False,4.0,122.5,+++ Wohnen mit Flair! Stilvolle Wohnung in exklusiver und ruhiger Lage +++,https://www.immobilienscout24.de/expose/114450886,82049
25,,,True,False,München (Kreis),Alexander Georgi,Ottobrunn,,False,114829258,False,,,9,399000.0,False,2.0,60.0,Erstbezug nach Sanierung: helle 2-Zimmer-Wohnung (1.OG),https://www.immobilienscout24.de/expose/114829258,85521
41,,,True,False,München (Kreis),Daniela Reineck,Unterschleißheim,,False,115229708,False,,,12,345000.0,False,3.0,69.85,Helle 3-Zimmer-Wohnung mit idealer Raumaufteilung zur Kapitalanlage,https://www.immobilienscout24.de/expose/115229708,85716
80,,,True,False,München (Kreis),Christian Daum,Unterhaching,,False,115191540,True,,,12,818000.0,False,3.0,112.9,Weitblick - Sonnige 3-Zimmer-Dachterrassenwohnung in Unterhaching,https://www.immobilienscout24.de/expose/115191540,82008
101,Raiffeisenstraße 70,,True,True,München (Kreis),Christoph Hepting,Unterschleißheim,,False,112448266,True,48.27498,11.57226,17,315000.0,False,2.0,63.67,# 360 Grad Rundgang - Wohnen mit Ausblick! 2 Zimmer Wohnung mit Rooftop-Pool + Dachterrasse,https://www.immobilienscout24.de/expose/112448266,85716
87,,,True,True,München,Hans-Jochen Schwanzl,Moosach,,False,118488035,True,,,17,378000.0,False,3.0,62.49,3 ZIMMER-WOHNUNG MIT OPTIMALER AUFTEILUNG UND VIEL POTENTIAL IN GEWACHSENER UND RUHIGER LAGE,https://www.immobilienscout24.de/expose/118488035,80992
108,,,True,False,München,Sandy J. Miehling,Bogenhausen,,False,118618750,False,,,18,798000.0,False,3.0,77.0,Langfristige Kapitalanlage in Bogenhausen,https://www.immobilienscout24.de/expose/118618750,81925
220,,,True,True,München,Herbert Jeremias,Moosach,,False,118485783,True,,,18,764000.0,False,4.5,98.0,Ruhige kompl. sanierte 4.5-Zimmer-Wohnung mit 2 Balkonen und 2 Badezimmer zum Selbstbezug !!,https://www.immobilienscout24.de/expose/118485783,80993
316,,,False,True,München,Finanz-Immobilien-Versicherung FIV Management GmbH,Obersendling,,False,118676323,True,,,22,995000.0,False,4.5,135.87,"Jetzt frei! Isar-Hochufer, Wintergarten, 4,5 Zimmer",https://www.immobilienscout24.de/expose/118676323,81379
345,,,True,True,München,Brigitte Strebl,Bogenhausen,,True,118656602,True,,,45,689000.0,False,3.0,85.0,"TRAUMHAFTES  PENTHOUSE , AN 3 SEITEN DACHTERRASSE  IN IDEALER, RUHIGER LAGE",https://www.immobilienscout24.de/expose/118656602,81829
353,,,True,True,München,Dirk Lielich,Aubing,,False,118688031,True,,,11,554000.0,False,3.0,73.0,Erstbezug nach Sanierung! Schöner Wohnen mit großem Südbalkon in Aubing,https://www.immobilienscout24.de/expose/118688031,81243
395,,,True,True,München,KENSINGTON Finest Properties München GmbH,Solln,,False,118640523,True,,,13,720000.0,False,2.5,93.0,"Moderne 2,5 Zimmerwohnung mit großer Terrasse in Solln",https://www.immobilienscout24.de/expose/118640523,81479
411,,,True,True,München (Kreis),Andreas Hoffmann,Gräfelfing,,False,118613834,True,,,25,465000.0,False,3.0,73.0,"Sonnige, ruhige Traumwohnung mit großem Süd-Balkon und Blick ins Grüne",https://www.immobilienscout24.de/expose/118613834,82166
412,,,True,True,München (Kreis),Andreas Hoffmann,Gräfelfing,,False,118613279,True,,,25,465000.0,False,3.0,73.0,"Sonnige, ruhige Traumwohnung mit großem Süd-Balkon und Blick ins Grüne",https://www.immobilienscout24.de/expose/118613279,82166
450,Mittbacherstrasse 0,,True,True,München,Brigitte Strebl,Riem,,True,118316552,True,48.143229999999996,11.67797,44,689000.0,False,3.0,85.0,"TRAUMHAFTES  PENTHOUSE , AN 3 SEITEN DACHTERRASSE  IN IDEALER, RUHIGER LAGE",https://www.immobilienscout24.de/expose/118316552,81829
581,,,True,True,München,Alexandra Grothusmann,Obersendling,,False,118656580,True,,,12,750000.0,True,4.0,98.0,"750.000 €, 98 m², 4 Zimmer",https://www.immobilienscout24.de/expose/118656580,81379
598,Melchior-Huber-Straße 16,,True,True,Ebersberg (Kreis),,Pliening,,True,118481897,True,48.18425,11.80738,14,520000.0,True,3.0,68.57,Exklusive 3-Zimmer Gartenwohnung in Ottersberg ***Provisionsfrei***,https://www.immobilienscout24.de/expose/118481897,85652
613,,,True,True,München,Peter Sax,Neuhausen,,True,118664231,False,,,3,990000.0,False,5.0,102.55,"Großzügige 5-Zimmer-Wohnung mit Dachterrasse in Nymphenburg.
Rohbau fertiggestellt!",https://www.immobilienscout24.de/expose/118664231,80638
614,,,True,True,München,Peter Sax,Neuhausen,,True,118664214,False,,,3,890000.0,False,4.0,93.7,"4-Zimmer-Wohnung in München-Nymphenburg.
Rohbau fertiggestellt!",https://www.immobilienscout24.de/expose/118664214,80638
615,,,True,True,München,Peter Sax,Neuhausen,,True,118664196,False,,,3,778000.0,False,3.0,84.43,"Terrassenwohnung mit Gartenanteil in Nymphenburg. 
Rohbau fertiggestellt!",https://www.immobilienscout24.de/expose/118664196,80638
627,Westendstraße 229,,True,True,München,Martin Mühlbauer,Laim,,True,118504254,True,48.12945,11.51684,16,479500.0,True,3.0,63.5,PROVISIONSFREIE 3-Zimmer-EG-Wohnung in München Sendling-Westpark,https://www.immobilienscout24.de/expose/118504254,80686
629,Netzerstr. 70,,True,True,München,Ferdinand Lenzenhuber,Moosach,,True,118582257,True,48.17524,11.50767,76,720000.0,False,3.0,82.0,"Traumhafte voll möblierte Gartengeschosswohnung mit 2 Bädern, Parkettboden und Fußbodenheizung",https://www.immobilienscout24.de/expose/118582257,80992
639,,,True,True,München,Ihr McMakler Team,Sendling,,True,118487243,False,,,16,899000.0,False,3.0,93.0,"Erstbezug: Kernsanierte ETW in zentraler Lage bietet gehobene Ausstattung, 2 Balkone und Stellplatz",https://www.immobilienscout24.de/expose/118487243,81371
652,,,True,True,München,,Sendling-Westpark,,False,118572896,True,,,3,575000.0,False,2.0,60.0,"SICHERE ANLAGE  - vermietete 2-Zi-Whg., gr. Balkon, EBK, Nähe Harras U6",https://www.immobilienscout24.de/expose/118572896,81369
665,,,True,True,München,Hugo Grohs,Feldmoching,,False,103915132,False,,,4,430000.0,True,3.0,65.0,"Schöne drei Zimmer Wohnung in München, Feldmoching",https://www.immobilienscout24.de/expose/103915132,80995
670,,,True,True,München,,Feldmoching,,False,118519163,True,,,29,529000.0,False,2.0,62.0,2-Zimmer-Wohnung mit Balkon und hochwertiger Einbauküche in Top-Lage,https://www.immobilienscout24.de/expose/118519163,80995
672,,,True,True,München,Privat von  E. Schneider,Obersendling,,True,118549811,True,,,10,798000.0,False,3.0,86.12,Neuwertige 3-Zimmer-Wohnung mit Garten und EBK in Sendling,https://www.immobilienscout24.de/expose/118549811,81369
682,,,True,True,München,,Hasenbergl,,False,118505687,True,,,21,437000.0,False,3.0,70.63,Gepflegte 3-Zimmer-Wohnung mit Süd-West Balkon und Keller zentral gelegen,https://www.immobilienscout24.de/expose/118505687,80935
693,Josef-Retzer-Straße 36,,True,True,München,Michael Strötz,Pasing,,True,118677316,True,48.143209999999996,11.46325,11,556000.0,True,2.0,66.21,Sehr schöne 2-Zimmer Dachgeschoßwohnung mit Blick ins Grüne,https://www.immobilienscout24.de/expose/118677316,81241
718,,,False,True,München,Günther Krähling,Forstenried,,False,118644824,True,,,14,925000.0,False,3.0,157.0,Sonnige Luxuswohnung mit großzügiger Dachterrasse,https://www.immobilienscout24.de/expose/118644824,81476
759,,,True,True,München,Ihr McMakler Team,Aubing,,False,118538213,True,,,14,380000.0,False,3.0,63.0,Eine helle Freude: Gepflegte 3-Zi.-ETW mit Balkon und TG-Stellplatz in Aubing,https://www.immobilienscout24.de/expose/118538213,81243
811,,,True,True,München,Siegward Gerstgrasser,Solln,,False,118529404,False,,,24,519000.0,False,2.0,93.0,Gepflegte 2-Zimmer-Wohnung mit Balkon und sehr interessantem Ausbaupotential im Souterrain,https://www.immobilienscout24.de/expose/118529404,81479
820,Am Loferfeld 14,,True,True,München,,Lochhausen,,False,118573798,False,48.17074,11.41005,3,885500.0,False,3.5,104.52,"JETZT EINZIEHEN!  Erstbezug 3,5-Zi.-DT-Whg., provisionsfrei in München Aubing/ Lochhausen",https://www.immobilienscout24.de/expose/118573798,81249
880,,,True,True,Dachau (Kreis),Natalya Berg,Dachau,,True,118664063,True,,,13,420000.0,True,3.0,72.0,Modernisierte 3-Zimmer-Wohnung in Dachau,https://www.immobilienscout24.de/expose/118664063,85221
882,,,True,True,München (Kreis),,Haar,,False,118578956,True,,,25,429500.0,False,3.0,75.52,Vielversprechende Dreizimmerwohnung mit 2 Balkonen,https://www.immobilienscout24.de/expose/118578956,85540
242,,,True,True,München,Axel Mohr,Hadern,,False,116543198,True,,,5,371000.0,False,3.0,65.0,"Etagenwohnung in 80689 München, Willibaldstr.",https://www.immobilienscout24.de/expose/116543198,80689
348,,,True,True,München,Roya Mohadjer,Aubing,,False,115620008,False,,,5,649000.0,False,3.0,83.0,AIGNER - Schöne Ergeschosswohnung in Aubing,https://www.immobilienscout24.de/expose/115620008,81245
349,,,True,True,München,Roya Mohadjer,Aubing,,False,115619913,False,,,5,729000.0,False,3.0,97.85,AIGNER - Großzügige 3-Zimmer Ergeschosswohnung in Aubing,https://www.immobilienscout24.de/expose/115619913,81245
360,,,True,False,München,Axel Mohr,Perlach,,False,116543019,False,,,5,476000.0,False,3.0,85.0,"Zwangsversteigerung Etagenwohnung in 81735 München, Peschelanger",https://www.immobilienscout24.de/expose/116543019,81735
439,,,False,False,München (Kreis),Tatjana Eberhard,Unterschleißheim,,False,116518540,False,,,2,455000.0,False,2.5,76.98,"Helle, praktisch gelegene 2,5 -Zimmer Wohnung!",https://www.immobilienscout24.de/expose/116518540,85716
587,,,True,True,München,Manfred Iwaniw-Kenner,Pasing,,True,116490244,False,,,28,739000.0,False,3.0,93.7,Ihre neue Traumwohnung in Pasing in perfekter Lage – idyllisch wohnen und trotzdem mittendrin,https://www.immobilienscout24.de/expose/116490244,81241
758,Maximilianstraße 57,,True,True,Fürstenfeldbruck (Kreis),Ute Schmidinger,Olching,,True,116555019,False,48.21245,11.34788,18,495000.0,False,3.0,75.0,Olching - vor den Toren Münchens - schicke 3 Zimmer Maisonette mit eigenem Gärtchen - provsionsfrei!,https://www.immobilienscout24.de/expose/116555019,81240
527,Josef-Seliger-Str. 22,,True,True,Dachau (Kreis),Robert Riedl,Dachau,,False,118345594,False,48.2625,11.45554,5,499500.0,False,4.0,91.65,Neu renovierte 4 - ETW Dachau mit großem Kellerraum und großem Speicherabteil,https://www.immobilienscout24.de/expose/118345594,85221
680,,,True,True,München,Dirk Scheffer,Obermenzing,,True,118324491,True,,,3,604500.0,True,3.0,93.0,"Schöne, geräumige 2-3 Zimmer Wohnung in München, Obermenzing",https://www.immobilienscout24.de/expose/118324491,81247
697,,,True,True,München,Dirk Beiling,Untermenzing,,True,115571699,False,,,4,799000.0,False,2.0,92.0,MÜNCHEN-UNTERMENZING: WIEBEKING 4!,https://www.immobilienscout24.de/expose/115571699,80997
751,,,True,True,München,Alexander Balazs,Aubing,,False,118312563,True,,,5,920000.0,True,4.0,100.0,Modernisierte 4-Raum-Wohnung mit Balkon und EBK mit neuwertigen Küchengeräten,https://www.immobilienscout24.de/expose/118312563,81243
828,Kurt-Eisner-Straße 44,,True,False,München,,Perlach,,False,118356551,True,48.102940000000004,11.656830000000001,18,500000.0,True,2.0,70.0,"Exklusive, neuwertige 3 Zimmer-Wohnung mit Balkon und EBK in München",https://www.immobilienscout24.de/expose/118356551,81735
856,,,True,True,München (Kreis),Sascha Wessel,Neubiberg,,False,118303509,True,,,15,598000.0,False,3.0,84.96,Leben mit Wohnqualität,https://www.immobilienscout24.de/expose/118303509,85579
57,Riegerweg 12,,True,False,München (Kreis),Mathias Geiser,Taufkirchen,,True,115763836,False,48.04675,11.62703,9,745000.0,False,3.0,85.77,Ansprechende 3 Zimmer Wohnung,https://www.immobilienscout24.de/expose/115763836,82024
154,,,True,True,München,Andreas Gußmann,Moosach,,False,115747443,True,,,7,690000.0,True,3.0,75.52,"Attraktive 3-Zimmer-Wohnung mit EBK und Balkon in Moosach, München",https://www.immobilienscout24.de/expose/115747443,80993
184,,,True,True,München,Michael Kneissl,Schwabing-West,,False,115777040,True,,,12,799000.0,False,2.0,66.0,Kurfürstenplatz: Traum-Wohnung mit ruhigem Südbalkon -Erstbezug nach Modenisierung-,https://www.immobilienscout24.de/expose/115777040,80796
204,,,False,True,München,,Milbertshofen,,False,115798778,True,,,14,635000.0,False,3.0,80.0,Tolle 3-Zimmer-Wohnung mit Stellplatz im Philosophenviertel Milbertshofens,https://www.immobilienscout24.de/expose/115798778,80807
239,,,True,True,München,Axel Mohr,Hadern,,False,115782004,True,,,5,371000.0,False,3.0,65.0,"Etagenwohnung in 80689 München, Willibaldstr.",https://www.immobilienscout24.de/expose/115782004,80689
240,Willibaldstraße xx,,True,False,München,,Hadern,,False,115719355,False,48.1273,11.483410000000001,5,371000.0,False,3.0,65.0,3-Zimmer-Wohnung mit Balkon,https://www.immobilienscout24.de/expose/115719355,80689
270,,,True,True,München,Dennis Bretzke,Am Hart,,False,115752068,True,,,5,354000.0,False,3.0,60.0,KAPITALANLAGE MIT WEST BALKON NAHE BMW,https://www.immobilienscout24.de/expose/115752068,80939
355,Südenstraße xx,,True,False,Dachau (Kreis),,Karlsfeld,,False,115718997,False,48.21492,11.45452,5,390000.0,False,3.0,91.0,WOHNUNG MIT 91 m² WOHNFLÄCHE (inkl. Balkon/Terrasse),https://www.immobilienscout24.de/expose/115718997,85757
364,,,True,False,München,Axel Mohr,Perlach,,False,115789154,False,,,5,476000.0,False,3.0,85.0,"Zwangsversteigerung Etagenwohnung in 81735 München, Peschelanger",https://www.immobilienscout24.de/expose/115789154,81735
366,Horwitzstraße xx,,True,False,München,,Perlach,,False,115719150,False,48.09328,11.640260000000001,5,640000.0,False,4.0,106.0,4-Zimmer-Wohnung mit Gartenanteil,https://www.immobilienscout24.de/expose/115719150,81739
433,Konrad-Engelhardt-Straße xx,,True,False,Starnberg (Kreis),,Gauting,,False,115719425,False,48.07229,11.38462,5,380000.0,False,3.0,72.0,WOHNUNG MIT 72 m² WOHNFLÄCHE (inkl. Balkon/Terrasse),https://www.immobilienscout24.de/expose/115719425,82131
462,Marktplatz xx,,True,False,Ebersberg (Kreis),,Vaterstetten,,False,115719172,False,48.09941,11.78832,5,818000.0,False,4.0,133.32,4-Zimmer-Wohnung mit TG-Stellplatz,https://www.immobilienscout24.de/expose/115719172,85598
499,Dachauerstraße 34,,True,True,München,Patrick Windisch,Maxvorstadt,,False,115792099,True,48.1454,11.55963,22,777000.0,False,2.0,75.0,Provisionsfrei! Erstbezug für Kapitalanleger oder Eigennutzer! Über 3% Rendite möglich!,https://www.immobilienscout24.de/expose/115792099,80335
527,Oettingenstraße 27,,False,True,München,Ilka zur Lippe,Lehel,,False,115759863,False,48.145070000000004,11.59331,11,999000.0,False,3.0,93.0,Klassischer Altbau zwischen Engl. Garten und Isar,https://www.immobilienscout24.de/expose/115759863,80538
664,Falkenhorstweg 18,,True,True,München,,Forstenried,,True,115713366,False,48.07755,11.49213,19,520000.0,False,3.0,67.0,Wunderschöne 3-Zimmer Maisonettenwohnung im DG in kleiner Wohnanlage zu verkaufen,https://www.immobilienscout24.de/expose/115713366,81476
713,Würmstraße 9,,True,True,Dachau (Kreis),Thomas Pfeiffer,Dachau,,True,115273436,False,48.25803,11.46301,6,689500.0,False,3.0,91.45,"Charmante und ruhige 3-Zi.-Gartenwohnung mit ausgebautem Hobbyraum, Terrasse",https://www.immobilienscout24.de/expose/115273436,85221
219,,,True,True,München,,Schwabing,,False,116604585,True,,,16,690000.0,False,2.5,68.1,"Gehobene, sanierte Etagenwohnung mit zwei Balkonen und großer Wohnküche",https://www.immobilienscout24.de/expose/116604585,80805
250,,,True,True,München,Axel Mohr,Hadern,,False,116666490,True,,,5,371000.0,False,3.0,65.0,"Etagenwohnung in 80689 München, Willibaldstr.",https://www.immobilienscout24.de/expose/116666490,80689
325,,,True,True,München,Axel Mohr,Aubing,,False,116677731,True,,,5,423000.0,False,3.0,73.0,"Etagenwohnung in 81243 München, Nonnenhornstr.",https://www.immobilienscout24.de/expose/116677731,81243
365,,,True,True,München,Axel Mohr,Perlach,,False,116666446,False,,,5,446000.0,False,3.0,77.0,"Etagenwohnung in 81737 München, Kafkastr.",https://www.immobilienscout24.de/expose/116666446,81737
410,Josef-Seliger-Str. 22,,True,True,Dachau (Kreis),Robert Riedl,Dachau,,False,116605572,False,48.2625,11.45554,5,499500.0,False,4.0,91.65,Neu renovierte 4 - ETW Dachau mit großem Kellerraum und großem Speicherabteil,https://www.immobilienscout24.de/expose/116605572,85221
427,Münchener Straße xxxx,,True,False,Starnberg (Kreis),,Gauting,,False,116618751,False,48.06859,11.387830000000001,5,754000.0,False,4.0,105.0,WOHNUNG MIT 105 m² WOHNFLÄCHE (inkl. Balkon/Terrasse),https://www.immobilienscout24.de/expose/116618751,82131
451,,,True,True,München (Kreis),Michael Wöhry,Grasbrunn,,True,116676288,False,,,10,557500.0,False,3.0,83.79,Sanierte Erdgeschosswohnung in ruhiger Wohnlage Neukeferloh´s / Provisionsfrei,https://www.immobilienscout24.de/expose/116676288,85630
505,Menzinger Str. 38,,False,False,München,Peter Sax,Neuhausen,,False,116679517,False,48.16377,11.507489999999999,3,778000.0,False,3.0,84.43,Terrassenwohnung mit Gartenanteil in Nymphenburg.,https://www.immobilienscout24.de/expose/116679517,80638
506,Menzinger Str. 38,,False,False,München,Peter Sax,Neuhausen,,False,116679509,False,48.16377,11.507489999999999,3,890000.0,False,4.0,93.7,4-Zimmer-Wohnung in München-Nymphenburg.,https://www.immobilienscout24.de/expose/116679509,80638
507,Menzinger Str. 38,,False,False,München,Peter Sax,Neuhausen,,False,116679498,False,48.16377,11.507489999999999,3,990000.0,False,5.0,102.55,Großzügige 5-Zimmer-Wohnung mit Dachterrasse in Nymphenburg.,https://www.immobilienscout24.de/expose/116679498,80638
614,,,True,True,München,Privat von  Sebastian Cyppel,Obergiesing,,False,116605114,True,,,15,938800.0,False,4.0,97.0,Traumhafte Dachgeschosswohnung im Münchner Süden,https://www.immobilienscout24.de/expose/116605114,81549
710,,,True,True,Starnberg (Kreis),Manfred Fleischer,Krailling,,False,116675385,False,,,4,995000.0,False,5.0,129.2,Wohnen auf drei Ebenen,https://www.immobilienscout24.de/expose/116675385,82152
299,,,True,True,München,Marius Biller,Pasing,,True,116056331,False,,,7,798500.0,False,4.0,90.35,Pasing - Projektierte Wohnen mit Wohlfühlpotential - Townhouse B,https://www.immobilienscout24.de/expose/116056331,81241
300,,,True,True,München,Jiri Lavicka,Pasing,,True,116056048,False,,,7,849500.0,False,5.0,113.35,Pasing - Projektiertes Wohnen mit Sonnenterrasse und Garten - Townhouse B,https://www.immobilienscout24.de/expose/116056048,81241
466,,,True,True,München (Kreis),Sylvia Rosarius,Grasbrunn,,True,116081964,True,,,10,525000.0,False,3.0,73.1,Familien aufgepasst: Gartenwohnung im Münchner Osten,https://www.immobilienscout24.de/expose/116081964,85630
758,,,True,False,München (Kreis),Nicole Zimmer,Taufkirchen,,False,115993835,False,,,6,780000.0,False,3.0,98.36,Einziehen & wohlfühlen! Neubau - Barrierefreie 3 ZKB EG Wohnung plus Hobbyraum & SW-Garten in ruhige,https://www.immobilienscout24.de/expose/115993835,82024
230,,,True,True,München,Kristina Kühn,Laim,,False,118783632,False,,,19,865000.0,False,4.0,122.0,Sonnige 4 Zi.-Wohnung mit offenen Kamin und Balkon,https://www.immobilienscout24.de/expose/118783632,80686
262,,,True,True,München,Anette Pineda,Sendling,,False,112202683,True,,,6,499500.0,False,4.0,73.0,"SOFORT BEZIEHBAR - U-BAHNNÄHE -  3,5 Zimmer-Wohnung mit Süd-Balkon",https://www.immobilienscout24.de/expose/112202683,81371
605,,,True,True,München,Siegward Gerstgrasser,Schwanthalerhöhe,,False,118805723,True,,,24,650000.0,False,3.0,76.0,Sonnendurchflutete 3-Zimmer-Wohnung mit Balkon und hochwertiger EBK in toller Lage vom Westend,https://www.immobilienscout24.de/expose/118805723,80339
11,Birkenstraße 5,,True,True,München (Kreis),,Unterföhring,,False,115305485,False,48.19611,11.64643,11,900000.0,False,4.0,117.93,B05 L|I|V|I|N|G - Unterföhring - Familiengerechte Vierzimmerwohnung mit Gartenanteil,https://www.immobilienscout24.de/expose/115305485,85774
764,Firkenweg 3,,True,False,München (Kreis),Alexia Tsaousidou,Unterföhring,,True,119668245,True,48.189409999999995,11.643889999999999,20,360000.0,False,3.0,62.94,Sonnige Maisonette- DG Wohnung,https://www.immobilienscout24.de/expose/119668245,85774
61,Riegerweg 12,,True,False,München (Kreis),Christian  Matzke,Taufkirchen,,False,115641617,False,48.04675,11.62703,9,945000.0,False,4.0,111.14,"Große Familien-Wohnung mit 4 Zimmern, Süd-Balkon und Wannenbad",https://www.immobilienscout24.de/expose/115641617,82024
244,,,True,True,München,Ronold Denk,Hadern,,False,112066520,True,,,39,640000.0,False,5.0,95.0,"Ruhige 5 Zimmer Wohnung, Hochparterre in Hadern - Ideal für Familien, mit Grüner Atmosphäre",https://www.immobilienscout24.de/expose/112066520,80689
368,,,True,False,München,Axel Mohr,Perlach,,False,115664826,False,,,5,476000.0,False,3.0,85.0,"Zwangsversteigerung Etagenwohnung in 81735 München, Peschelanger",https://www.immobilienscout24.de/expose/115664826,81735
369,,,True,True,München,Axel Mohr,Perlach,,False,115674329,False,,,5,640000.0,False,4.0,106.0,"Eigentumswohnung in 81739 München, Horwitzstr.",https://www.immobilienscout24.de/expose/115674329,81739
466,,,True,False,Ebersberg (Kreis),Stefanie Eckenweber,Vaterstetten,,False,115549391,True,,,12,333000.0,False,2.0,73.0,*RESERVIERT* Ideal für Kapitalanleger - vermietete 2-Zimmer-Wohnung mit großem Südbalkon,https://www.immobilienscout24.de/expose/115549391,85598
519,Nähe Goetheplatz *,,True,True,München,Roger Schwarze,Ludwigsvorstadt-Isarvorstadt,,False,115599591,True,48.12672,11.55227,10,599500.0,False,2.0,65.0,Schön geschnittene & leere 2-Zimmer-Dachterrassenwohnung in der LUDWIGSVORSTADT (Nähe Goetheplatz),https://www.immobilienscout24.de/expose/115599591,80339
533,,,True,True,München,Büro München,Laim,,False,115503449,True,,,9,690000.0,False,3.5,96.0,Schöne top gelegene 3 1/2 Zimmer-Wohnung,https://www.immobilienscout24.de/expose/115503449,80689
45,Federseestraße 8,,True,False,München,Kefrin Zoric,Lochhausen,,True,116958208,False,48.17645,11.40372,7,719000.0,False,3.0,89.14,"""An der Lohe 2"" - 3-Zi.-Erdgeschosswohnung mit Terrasse, Tageslichtbad und sep. Duschbad",https://www.immobilienscout24.de/expose/116958208,81249
132,,,True,True,München (Kreis),Thomas Müller-Groscurth,Taufkirchen,,False,117007930,True,,,12,499500.0,False,4.0,102.0,Phantastische 4-Zimmer-Wohnung mit großer Südloggia und Alpenblick!,https://www.immobilienscout24.de/expose/117007930,82024
171,,,True,True,München,Edda Pucher,Neuhausen,,False,116865408,True,,,16,619000.0,False,3.0,88.0,Nymphenburg: 3-Zi.-Wohnung - Gute Rendite durch clevere Aufteilung,https://www.immobilienscout24.de/expose/116865408,80639
226,Konrad-Celtis-Str. 83,,True,True,München,Uwe Hess,Sendling-Westpark,,False,104317894,False,48.11038,11.52163,8,860600.0,False,4.0,89.23,Platz für alle ***4-Zi direkt am Park,https://www.immobilienscout24.de/expose/104317894,81369
474,,,True,True,München,Der Eigentümer,Schwabing-West,,False,116879993,True,,,16,820000.0,True,3.0,69.5,"Premiumwohnung: Sehr schöne, Top möbilierte & sehr ruhige, sehr gut vermietete 3 Zi-Whg (Schwabing)",https://www.immobilienscout24.de/expose/116879993,80804
492,Doktor-Rehm-Straße 12,,True,True,München (Kreis),Stephanie Radspieler,Neuried,,True,116899702,True,48.089059999999996,11.45312,6,695000.0,True,3.0,85.0,Rarität 500qm Gartentraum in Neuried v.privat,https://www.immobilienscout24.de/expose/116899702,82061
648,,,True,True,München,Privat von  Herr Wohner,Aubing,,False,117081240,True,,,11,760000.0,False,4.0,93.87,"Provisionsfrei Aubing: Neuwertige, helle 4 Zimmer Wohnung, S-Bahn Nähe, Barrierefrei",https://www.immobilienscout24.de/expose/117081240,81245
701,,,True,True,Fürstenfeldbruck (Kreis),Martin Dürr,Germering,,False,117086039,False,,,7,577000.0,False,3.0,72.65,Super Grundriss einer 3 Zimmerwohnung in Germering (Neubau),https://www.immobilienscout24.de/expose/117086039,82110
47,Federseestraße 8,,True,False,München,Christian Hartmann,Lochhausen,,False,116922547,False,48.17645,11.40372,7,612000.0,False,3.0,77.74,"""An der Lohe"": 3-Zimmer-Wohnung mit Balkon, Südausrichtung und Tageslichtbad",https://www.immobilienscout24.de/expose/116922547,81249
